sum_Atomic_Number,sum_Atomic_Weight,sum_Period,sum_group,sum_families,sum_Metal,sum_Nonmetal,sum_Mendeleev_Number,sum_l_quantum_number,sum_Atomic_Radius,sum_Miracle_Radius_[pm],sum_Covalent_Radius,sum_Zunger_radii_sum,sum_ionic_radius,sum_crystal_radius,sum_Pauling_Electronegativity,sum_MB_electonegativity,sum_Gordy_electonegativity,sum_Mulliken_EN,sum_Allred-Rockow_electronegativity,sum_metallic_valence,sum_number_of_valence_electrons,sum_gilmor_number_of_valence_electron,sum_valence_p,sum_valence_d,sum_Number_of_unfilled_p_valence_electrons,sum_Number_of_unfilled_d_valence_electrons,sum_outer_shell_electrons,sum_1st_ionization_potential_(kJ/mol),sum_polarizability(A^3),sum_Melting_point_(K),sum_Boiling_Point_(K),sum_Density_(g/mL),sum_specific_heat_(J/g_K)_,sum_heat_of_fusion_(kJ/mol)_,sum_heat_of_vaporization_(kJ/mol)_,sum_thermal_conductivity_(W/(m_K))_,sum_heat_atomization(kJ/mol),sum_Cohesive_energy,avg_Atomic_Number,avg_Atomic_Weight,avg_Period,avg_group,avg_families,avg_Metal,avg_Nonmetal,avg_Mendeleev_Number,avg_l_quantum_number,avg_Atomic_Radius,avg_Miracle_Radius_[pm],avg_Covalent_Radius,avg_Zunger_radii_sum,avg_ionic_radius,avg_crystal_radius,avg_Pauling_Electronegativity,avg_MB_electonegativity,avg_Gordy_electonegativity,avg_Mulliken_EN,avg_Allred-Rockow_electronegativity,avg_metallic_valence,avg_number_of_valence_electrons,avg_gilmor_number_of_valence_electron,avg_valence_p,avg_valence_d,avg_Number_of_unfilled_p_valence_electrons,avg_Number_of_unfilled_d_valence_electrons,avg_outer_shell_electrons,avg_1st_ionization_potential_(kJ/mol),avg_polarizability(A^3),avg_Melting_point_(K),avg_Boiling_Point_(K),avg_Density_(g/mL),avg_specific_heat_(J/g_K)_,avg_heat_of_fusion_(kJ/mol)_,avg_heat_of_vaporization_(kJ/mol)_,avg_thermal_conductivity_(W/(m_K))_,avg_heat_atomization(kJ/mol),avg_Cohesive_energy,dev_Atomic_Number,dev_Atomic_Weight,dev_Period,dev_group,dev_families,dev_Metal,dev_Nonmetal,dev_Mendeleev_Number,dev_l_quantum_number,dev_Atomic_Radius,dev_Miracle_Radius_[pm],dev_Covalent_Radius,dev_Zunger_radii_sum,dev_ionic_radius,dev_crystal_radius,dev_Pauling_Electronegativity,dev_MB_electonegativity,dev_Gordy_electonegativity,dev_Mulliken_EN,dev_Allred-Rockow_electronegativity,dev_metallic_valence,dev_number_of_valence_electrons,dev_gilmor_number_of_valence_electron,dev_valence_p,dev_valence_d,dev_Number_of_unfilled_p_valence_electrons,dev_Number_of_unfilled_d_valence_electrons,dev_outer_shell_electrons,dev_1st_ionization_potential_(kJ/mol),dev_polarizability(A^3),dev_Melting_point_(K),dev_Boiling_Point_(K),dev_Density_(g/mL),dev_specific_heat_(J/g_K)_,dev_heat_of_fusion_(kJ/mol)_,dev_heat_of_vaporization_(kJ/mol)_,dev_thermal_conductivity_(W/(m_K))_,dev_heat_atomization(kJ/mol),dev_Cohesive_energy,target
23.864,50.905452999999994,3.822,9.068,4.356,0.822,0.178,59.094,1.8219999999999998,1.4799,122.33,1.22508,1.98718,1.3465999999999998,0.63838,1.84246,1.72518,3.5553836,4.18638,1.820648,5.463159999999999,7.287999999999999,4.821999999999999,0.356,4.9319999999999995,5.643999999999999,5.068,2.356,766.4499999999999,7.866,1785.8999999999999,2952.84,6.87566,0.48806,20.3415,355.76236,92.2684,424.052,4.3423,23.864,50.905452999999994,3.822,9.068,4.356,0.822,0.178,59.094,1.8219999999999998,1.4799,122.33,1.22508,1.98718,1.3465999999999998,0.63838,1.84246,1.72518,3.5553836,4.18638,1.820648,5.463159999999999,7.287999999999999,4.821999999999999,0.356,4.9319999999999995,5.643999999999999,5.068,2.356,766.4499999999999,7.866,1785.8999999999999,2952.84,6.87566,0.48806,20.3415,355.76236,92.2684,424.052,4.3423,3.511583999999999,8.123903268000005,0.29263199999999995,1.7557919999999996,0.5852639999999999,0.292632,0.292632,6.730536000000001,0.2926320000000001,0.13168440000000003,4.389480000000001,0.040968480000000015,0.20191607999999994,0.08778960000000004,0.08486327999999999,0.020484239999999918,0.09071592,0.2242146383999999,0.20776872000000007,0.03394531199999998,0.5208849600000005,1.1705280000000005,0.2926320000000005,0.585264,1.7557920000000002,0.5852640000000005,1.7557919999999996,0.5852639999999999,7.315799999999956,0.8778960000000005,36.57900000000014,115.58963999999996,1.6182549600000002,0.07901063999999998,10.754226,10.130919839999986,19.840449599999996,9.949488000000013,0.10242119999999966,1.545
23.42,49.8782775,3.785,9.29,4.43,0.785,0.215,59.94500000000001,1.7850000000000001,1.4632500000000002,121.775,1.2199,1.96165,1.3355,0.6276499999999999,1.84505,1.73665,3.5837330000000005,4.21265,1.82494,5.3973,7.140000000000001,4.785,0.43,4.71,5.57,5.29,2.43,767.375,7.755000000000001,1781.275,2938.2250000000004,6.671050000000001,0.49805,21.70125,357.04330000000004,94.77700000000002,425.31,4.35525,23.42,49.8782775,3.785,9.29,4.43,0.785,0.215,59.94500000000001,1.7850000000000001,1.4632500000000002,121.775,1.2199,1.96165,1.3355,0.6276499999999999,1.84505,1.73665,3.5837330000000005,4.21265,1.82494,5.3973,7.140000000000001,4.785,0.43,4.71,5.57,5.29,2.43,767.375,7.755000000000001,1781.275,2938.2250000000004,6.671050000000001,0.49805,21.70125,357.04330000000004,94.77700000000002,425.31,4.35525,4.050599999999999,9.370894325,0.3375499999999999,2.0252999999999997,0.6750999999999998,0.33755,0.33755,7.763650000000004,0.3375499999999999,0.1518974999999999,5.0632499999999965,0.04725699999999999,0.2329095,0.10126499999999997,0.09788949999999999,0.02362849999999997,0.10464050000000008,0.2586308100000002,0.23966050000000022,0.03915579999999995,0.6008389999999999,1.3501999999999996,0.3375499999999999,0.6751,2.0253,0.6750999999999998,2.0253,0.6751,8.43875,1.0126499999999998,42.19375,133.33224999999985,1.8666514999999997,0.09113849999999998,12.4049625,11.685981000000014,22.885890000000007,11.476700000000001,0.1181424999999997,1.392
22.916,48.7122945,3.743,9.542,4.514,0.743,0.257,60.911,1.7429999999999999,1.44435,121.145,1.21402,1.9326699999999999,1.3229,0.61547,1.84799,1.74967,3.6159134,4.24247,1.829812,5.32254,6.9719999999999995,4.743,0.514,4.458,5.486000000000001,5.542,2.5140000000000002,768.425,7.6290000000000004,1776.025,2921.635,6.438790000000001,0.50939,23.24475,358.49734000000007,97.6246,426.738,4.36995,22.916,48.7122945,3.743,9.542,4.514,0.743,0.257,60.911,1.7429999999999999,1.44435,121.145,1.21402,1.9326699999999999,1.3229,0.61547,1.84799,1.74967,3.6159134,4.24247,1.829812,5.32254,6.9719999999999995,4.743,0.514,4.458,5.486000000000001,5.542,2.5140000000000002,768.425,7.6290000000000004,1776.025,2921.635,6.438790000000001,0.50939,23.24475,358.49734000000007,97.6246,426.738,4.36995,4.5828240000000005,10.602172373000002,0.3819020000000001,2.2914120000000002,0.7638040000000001,0.381902,0.381902,8.783746,0.3819020000000001,0.1718559,5.728530000000002,0.05346627999999993,0.26351238,0.11457059999999994,0.11075157999999997,0.026733139999999933,0.11838962000000008,0.2926133124000001,0.2711504200000001,0.044300631999999944,0.6797855600000002,1.5276080000000003,0.38190199999999985,0.763804,2.2914120000000002,0.7638039999999997,2.2914120000000002,0.7638040000000001,9.547549999999978,1.1457060000000001,47.73775,150.85128999999995,2.11191806,0.10311353999999999,14.034898499999999,13.221447240000021,25.8929556,12.984668,0.1336656999999999,1.288
25.272,54.23053418399999,3.944,8.28,4.056,1.0,0.0,56.007999999999996,1.944,1.5387199999999999,125.896,1.2460799999999999,2.0856399999999997,1.3916,0.68104,1.81768,1.6683199999999998,3.4248632,4.01352,1.789528,5.62432,7.72,4.888,0.056,5.664,5.944,4.336,2.056,751.696,8.3944,1759.15,3007.302,7.57104,0.46576,13.631440000000001,346.4528,88.9808,412.84799999999996,4.230160000000001,25.272,54.23053418399999,3.944,8.28,4.056,1.0,0.0,56.007999999999996,1.944,1.5387199999999999,125.896,1.2460799999999999,2.0856399999999997,1.3916,0.68104,1.81768,1.6683199999999998,3.4248632,4.01352,1.789528,5.62432,7.72,4.888,0.056,5.664,5.944,4.336,2.056,751.696,8.3944,1759.15,3007.302,7.57104,0.46576,13.631440000000001,346.4528,88.9808,412.84799999999996,4.230160000000001,1.3744640000000015,3.0518874606080075,0.10572800000000004,0.5286399999999994,0.10572800000000004,0.0,0.0,1.903103999999996,0.10572800000000004,0.04017664000000017,1.6916480000000007,0.007400960000000133,0.04599168000000013,0.015859199999999962,0.016916479999999966,0.023260160000000092,0.003171840000000113,0.011069721599999851,0.08775423999999984,0.019771136000000036,0.29392384000000027,0.5286400000000002,0.2114560000000001,0.105728,0.6343680000000003,0.10572800000000004,0.6343680000000003,0.10572800000000004,19.453951999999976,0.01057280000000101,92.512,29.92102399999996,0.5455564800000003,0.048634880000000005,0.3182412799999995,5.941913600000001,16.5781504,9.72697600000004,0.09409791999999971,2.013
24.827,53.202254723,3.907,8.501,4.1290000000000004,0.9640000000000001,0.036,56.854000000000006,1.907,1.5221400000000003,125.372,1.2409700000000001,2.060365,1.3806500000000002,0.6704399999999999,1.81998,1.67945,3.4525511,4.03825,1.793517,5.557460000000001,7.571000000000001,4.8500000000000005,0.129,5.442,5.871,4.558,2.129,752.412,8.2863,1753.775,2992.799,7.3668000000000005,0.47594,14.951430000000002,347.64292000000006,91.5784,413.98,4.2418700000000005,24.827,53.202254723,3.907,8.501,4.1290000000000004,0.9640000000000001,0.036,56.854000000000006,1.907,1.5221400000000003,125.372,1.2409700000000001,2.060365,1.3806500000000002,0.6704399999999999,1.81998,1.67945,3.4525511,4.03825,1.793517,5.557460000000001,7.571000000000001,4.8500000000000005,0.129,5.442,5.871,4.558,2.129,752.412,8.2863,1753.775,2992.799,7.3668000000000005,0.47594,14.951430000000002,347.64292000000006,91.5784,413.98,4.2418700000000005,2.1278219999999988,4.797567932477999,0.168702,0.9088139999999996,0.23400600000000035,0.06940799999999993,0.069408,3.3631560000000054,0.168702,0.06867803999999983,1.7815919999999998,0.016380419999999896,0.0900378899999999,0.03510089999999979,0.035481840000000014,0.023937720000000117,0.02163960000000017,0.06086169539999994,0.09214049999999993,0.020578938000000012,0.4036875599999996,0.7782059999999995,0.27209999999999956,0.234006,1.012212,0.23400599999999963,1.012212,0.234006,19.88296799999997,0.20781359999999974,98.63625,55.05671400000009,0.8946647999999999,0.06519515999999997,2.563097040000001,6.1836928799999695,20.6404176,10.029719999999983,0.0971131799999998,1.953
24.473999999999997,52.37713745,3.877,8.688,4.196,0.927,0.073,57.579,1.877,1.5081499999999999,124.705,1.2362799999999998,2.03788,1.3706,0.6608299999999999,1.8241100000000001,1.69113,3.4801676,4.070329999999999,1.799118,5.5110600000000005,7.458,4.827,0.196,5.2620000000000005,5.804,4.7379999999999995,2.1959999999999997,754.625,8.176,1755.275,2980.165,7.19831,0.48271,16.33225,349.31726000000003,92.98940000000002,415.882,4.26105,24.473999999999997,52.37713745,3.877,8.688,4.196,0.927,0.073,57.579,1.877,1.5081499999999999,124.705,1.2362799999999998,2.03788,1.3706,0.6608299999999999,1.8241100000000001,1.69113,3.4801676,4.070329999999999,1.799118,5.5110600000000005,7.458,4.827,0.196,5.2620000000000005,5.804,4.7379999999999995,2.1959999999999997,754.625,8.176,1755.275,2980.165,7.19831,0.48271,16.33225,349.31726000000003,92.98940000000002,415.882,4.26105,2.676604000000003,6.086138912700001,0.21574200000000016,1.2067520000000005,0.34378399999999976,0.13534199999999993,0.13534199999999996,4.523566000000001,0.215742,0.09094490000000013,2.1469300000000016,0.024064880000000125,0.12649847999999997,0.05156759999999989,0.05116418000000002,0.021410999999999944,0.04217502000000008,0.10728797040000007,0.10215181999999975,0.01861180000000004,0.4717207599999998,0.9506679999999997,0.30344200000000005,0.34378400000000003,1.2944519999999997,0.34378399999999976,1.2944519999999997,0.34378399999999976,17.6625,0.40529600000000016,92.74275,75.3956900000001,1.1606042600000002,0.07491333999999998,4.995791499999998,5.591725999999993,22.43260760000001,8.988199999999996,0.0871050000000002,1.787
24.113999999999997,51.542408527999996,3.849,8.886,4.262,0.898,0.103,58.36,1.847,1.4954500000000002,124.41199999999999,1.23319,2.01842,1.3626999999999998,0.6525,1.8276000000000001,1.70204,3.506782,4.094029999999999,1.804024,5.457879999999999,7.335999999999999,4.797999999999999,0.258,5.076,5.747999999999999,4.933999999999999,2.2600000000000002,755.769,8.094199999999999,1751.58315,2970.77215,7.0299499999999995,0.49217,17.44253,350.59306,95.4172,417.13599999999997,4.27405,24.089910089910088,51.490917610389616,3.845154845154845,8.877122877122877,4.257742257742257,0.8971028971028971,0.1028971028971029,58.301698301698295,1.8451548451548452,1.493956043956044,124.28771228771228,1.231958041958042,2.0164035964035962,1.3613386613386613,0.6518481518481518,1.825774225774226,1.7003396603396606,3.5032787212787215,4.0899400599400595,1.8022217782217782,5.452427572427572,7.328671328671328,4.793206793206792,0.25774225774225773,5.070929070929071,5.742257742257742,4.929070929070929,2.2577422577422577,755.013986013986,8.086113886113887,1749.8333166833168,2967.804345654346,7.022927072927073,0.4916783216783217,17.425104895104898,350.2428171828172,95.32187812187813,416.71928071928073,4.269780219780221,3.2286434843877414,7.363128274945831,0.2617362657322697,1.4826092987931152,0.43566423586403574,0.18461857822497182,0.18461857822497182,5.580892633839682,0.2617362657322697,0.11163473888748617,2.9403284028658705,0.03049649651048246,0.15820690797713777,0.06534963537960534,0.06448843863429275,0.022418101379140194,0.05755247749253767,0.1424571392643322,0.1399523952570905,0.023414898787526103,0.5536988486039439,1.1347533585295826,0.3495445613327738,0.435664235864036,1.5704175943936183,0.43566423586403635,1.5704175943936183,0.435664235864036,18.391063481972562,0.5527866738655944,98.57325491691128,93.55129585699001,1.4149124801272652,0.08735236791180849,6.816911480128265,6.992307352986666,25.560657125092696,9.425379814990194,0.0914057371200223,1.677
23.755,50.710667489,3.819,9.067,4.3229999999999995,0.867,0.134,59.05499999999999,1.817,1.4818799999999999,123.931,1.22892,1.9974649999999998,1.3535499999999998,0.6436699999999999,1.8299899999999998,1.7116799999999999,3.5304295,4.11687,1.807807,5.40548,7.217,4.768999999999999,0.319,4.896,5.687,5.114,2.321,756.7279999999998,8.0013,1748.5831500000002,2958.81015,6.86368,0.50008,18.58479,351.72247999999996,97.36220000000002,418.2819999999999,4.2857899999999995,23.73126873126873,50.66000748151849,3.815184815184815,9.057942057942059,4.318681318681319,0.8661338661338662,0.13386613386613389,58.996003996004,1.8151848151848151,1.4803996003996005,123.80719280719282,1.2276923076923079,1.9954695304695305,1.352197802197802,0.6430269730269731,1.8281618381618383,1.70997002997003,3.526902597402598,4.112757242757243,1.806000999000999,5.400079920079921,7.20979020979021,4.764235764235766,0.3186813186813187,4.891108891108892,5.681318681318682,5.108891108891109,2.318681318681319,755.9720279720281,7.993306693306694,1746.8363136863138,2955.854295704296,6.856823176823178,0.4995804195804196,18.56622377622378,351.371108891109,97.26493506493507,417.86413586413596,4.281508491508492,3.698870560009422,8.456715075086747,0.30131706455382784,1.7248366019594799,0.5195683437441685,0.23189198413973633,0.23189198413973644,6.514963557920604,0.30131706455382784,0.12977807407377837,3.696631041286377,0.03636978406209165,0.18672699927445172,0.0779352515616252,0.07658339662335657,0.022230277215292117,0.07229573623180026,0.17624745643966452,0.17596509384721215,0.02945028198574654,0.6194101602693005,1.2883340435787989,0.38438284991731464,0.519568343744168,1.8079023873229665,0.5195683437441678,1.8079023873229674,0.5195683437441682,18.13501184130547,0.6943118819242691,99.9639720918442,109.71687253805128,1.635549026398177,0.09713810664859618,8.563088939032998,8.794708109073792,27.82215187409993,9.360781077064708,0.0933024218538707,1.494
23.334,49.739794950000004,3.782,9.258000000000001,4.386,0.8320000000000001,0.168,59.764,1.782,1.4654,123.28,1.22298,1.9723300000000001,1.3421,0.63328,1.83076,1.7205800000000002,3.5529566,4.137779999999999,1.8101380000000002,5.34196,7.078,4.732,0.386,4.692,5.614,5.308,2.386,757.0,7.891000000000001,1743.4,2942.6400000000003,6.672960000000001,0.50836,19.8235,352.60616000000005,99.43040000000002,419.112,4.294300000000001,23.334,49.739794950000004,3.782,9.258000000000001,4.386,0.8320000000000001,0.168,59.764,1.782,1.4654,123.28,1.22298,1.9723300000000001,1.3421,0.63328,1.83076,1.7205800000000002,3.5529566,4.137779999999999,1.8101380000000002,5.34196,7.078,4.732,0.386,4.692,5.614,5.308,2.386,757.0,7.891000000000001,1743.4,2942.6400000000003,6.672960000000001,0.50836,19.8235,352.60616000000005,99.43040000000002,419.112,4.294300000000001,4.169624000000001,9.5516686982,0.34095200000000003,1.9675120000000006,0.603704,0.27955199999999997,0.2795520000000001,7.450896000000002,0.34095200000000003,0.1479544,4.462079999999999,0.04225928000000001,0.21531587999999985,0.09055559999999988,0.08871008,0.023264639999999885,0.08716512000000022,0.2124337823999999,0.21242591999999982,0.03556963200000012,0.6850945600000001,1.442008,0.4191519999999999,0.603704,2.045712,0.603704,2.045712,0.603704,17.9,0.8369759999999997,101.269,125.91763999999986,1.85653056,0.10691504000000003,10.324104,10.622250240000017,30.07634560000001,11.050368000000017,0.11279520000000023,1.352
22.867,48.658200410999996,3.7430000000000003,9.493,4.465,0.792,0.208,60.666,1.7429999999999999,1.44778,122.664,1.21745,1.9451649999999998,1.3302500000000002,0.62184,1.83378,1.73301,3.5834999,4.167009999999999,1.814965,5.273540000000001,6.923,4.694,0.46499999999999997,4.458,5.535,5.542,2.465,758.184,7.7711,1739.275,2927.1230000000005,6.45692,0.5186999999999999,21.29651,354.04716,101.9856,420.564,4.309189999999999,22.867,48.658200410999996,3.7430000000000003,9.493,4.465,0.792,0.208,60.666,1.7429999999999999,1.44778,122.664,1.21745,1.9451649999999998,1.3302500000000002,0.62184,1.83378,1.73301,3.5834999,4.167009999999999,1.814965,5.273540000000001,6.923,4.694,0.46499999999999997,4.458,5.535,5.542,2.465,758.184,7.7711,1739.275,2927.1230000000005,6.45692,0.5186999999999999,21.29651,354.04716,101.9856,420.564,4.309189999999999,4.655638,10.682556189254003,0.38190199999999985,2.218598,0.6909899999999999,0.32947199999999993,0.329472,8.419675999999999,0.3819020000000001,0.16675892,5.268223999999999,0.04836930000000002,0.24494480999999999,0.10364849999999985,0.10128575999999997,0.027547519999999902,0.10274784000000001,0.2503072416,0.2508438399999998,0.04203055999999992,0.75259956,1.600422,0.454716,0.69099,2.291412,0.6909899999999999,2.291412,0.6909899999999999,17.658032000000027,0.9863776000000004,102.34825000000001,142.6961219999998,2.08497688,0.11694819999999995,12.169451839999999,12.551901440000002,32.3734016,13.077376000000012,0.13345695999999932,1.162
24.791,53.16251212700001,3.907,8.465,4.093,1.0,0.0,56.67400000000001,1.907,1.5246600000000001,126.488,1.24349,2.0695449999999997,1.38605,0.6751199999999999,1.80954,1.66721,3.4287371,3.9828099999999997,1.782609,5.52146,7.535,4.814,0.093,5.442,5.907,4.558,2.093,744.888,8.3907,1726.775,2996.831,7.380120000000001,0.48278,13.52007,344.37340000000006,94.7824,409.444,4.19723,24.791,53.16251212700001,3.907,8.465,4.093,1.0,0.0,56.67400000000001,1.907,1.5246600000000001,126.488,1.24349,2.0695449999999997,1.38605,0.6751199999999999,1.80954,1.66721,3.4287371,3.9828099999999997,1.782609,5.52146,7.535,4.814,0.093,5.442,5.907,4.558,2.093,744.888,8.3907,1726.775,2996.831,7.380120000000001,0.48278,13.52007,344.37340000000006,94.7824,409.444,4.19723,2.1931259999999995,4.869661001621996,0.16870199999999996,0.8435099999999999,0.16870199999999996,0.0,0.0,3.0366360000000054,0.16870199999999996,0.06410675999999996,2.6992319999999994,0.011809140000000018,0.07338537000000009,0.025305299999999916,0.026992319999999993,0.037114440000000117,0.0050610599999998795,0.017663099400000114,0.14002265999999985,0.03154727399999995,0.46899156,0.8435099999999999,0.3374039999999999,0.168702,1.012212,0.16870199999999996,1.012212,0.16870199999999996,31.04116799999997,0.016870199999999676,147.61425000000003,47.74266599999997,0.8705023199999997,0.07760291999999999,0.5077930200000004,9.481052399999975,26.452473599999994,15.520583999999985,0.15014478000000003,1.923
24.756000000000004,53.080331588,3.904,8.484,4.1,0.996,0.004,56.748,1.9040000000000001,1.5232400000000001,126.41199999999999,1.243,2.06722,1.385,0.67412,1.81004,1.6684799999999997,3.4316972,3.98648,1.7832599999999998,5.51712,7.524,4.812,0.1,5.424,5.9,4.5760000000000005,2.1,745.1720000000001,8.3788,1727.15,2995.534,7.363160000000001,0.4834,13.67008,344.56808,94.8968,409.672,4.199520000000001,24.756000000000004,53.080331588,3.904,8.484,4.1,0.996,0.004,56.748,1.9040000000000001,1.5232400000000001,126.41199999999999,1.243,2.06722,1.385,0.67412,1.81004,1.6684799999999997,3.4316972,3.98648,1.7832599999999998,5.51712,7.524,4.812,0.1,5.424,5.9,4.5760000000000005,2.1,745.1720000000001,8.3788,1727.15,2995.534,7.363160000000001,0.4834,13.67008,344.56808,94.8968,409.672,4.199520000000001,2.249151999999997,5.002136488896001,0.17356800000000006,0.8750720000000001,0.18079999999999968,0.007968000000000003,0.007968,3.160383999999998,0.1735679999999999,0.06646207999999994,2.6841919999999933,0.01265599999999992,0.07734624000000002,0.027119999999999915,0.028711039999999906,0.03680735999999998,0.005240320000000156,0.02295653759999986,0.13919231999999981,0.03132784000000017,0.47528704,0.860608,0.33990399999999976,0.18080000000000002,1.0414079999999997,0.18079999999999968,1.0414080000000006,0.18080000000000007,30.759647999999885,0.038329600000000234,146.44800000000004,49.92972799999999,0.8982867199999998,0.07846719999999999,0.5299347200000003,9.414926720000015,26.571814399999997,15.39564799999998,0.14895167999999975,1.918
24.646,52.828270166,3.895,8.536,4.116,0.989,0.011,56.945,1.895,1.51933,126.339,1.2418799999999999,2.06152,1.3825999999999998,0.6717699999999999,1.81009,1.67059,3.43727,3.9897899999999997,1.783698,5.4991,7.486,4.800999999999999,0.11599999999999999,5.37,5.8839999999999995,4.63,2.116,744.979,8.357600000000001,1724.5250000000003,2992.203,7.3141300000000005,0.48621,13.921310000000002,344.69802000000004,95.685,409.726,4.200190000000001,24.646,52.828270166,3.895,8.536,4.116,0.989,0.011,56.945,1.895,1.51933,126.339,1.2418799999999999,2.06152,1.3825999999999998,0.6717699999999999,1.81009,1.67059,3.43727,3.9897899999999997,1.783698,5.4991,7.486,4.800999999999999,0.11599999999999999,5.37,5.8839999999999995,4.63,2.116,744.979,8.357600000000001,1724.5250000000003,2992.203,7.3141300000000005,0.48621,13.921310000000002,344.69802000000004,95.685,409.726,4.200190000000001,2.423659999999999,5.403526402859999,0.18795,0.9594399999999996,0.2076399999999997,0.021758000000000007,0.021758,3.4815500000000004,0.18795,0.0727993,2.756267999999999,0.014534800000000105,0.08677920000000004,0.031146000000000052,0.032631700000000055,0.03761692000000007,0.0068070200000000915,0.03270329999999981,0.14284051999999986,0.032091224000000036,0.502811,0.9200600000000002,0.3562100000000006,0.20764,1.1277,0.20764000000000044,1.1277,0.2076400000000001,31.392051999999964,0.07589599999999908,149.68874999999986,55.395130000000094,0.9771072999999999,0.08271589999999998,0.8058311800000012,9.64402775999999,27.718149999999998,15.740488000000001,0.15231571999999943,1.882
24.407,52.27414412700001,3.875,8.657,4.157,0.968,0.032,57.410000000000004,1.875,1.51026,126.008,1.23901,2.047465,1.3764499999999997,0.66584,1.81178,1.67713,3.4532555,4.005529999999999,1.786321,5.4645,7.407,4.782,0.157,5.25,5.843,4.75,2.157,745.688,8.2947,1722.775,2984.1910000000003,7.2031600000000005,0.49142,14.69607,345.48124000000007,96.952,410.532,4.20843,24.407,52.27414412700001,3.875,8.657,4.157,0.968,0.032,57.410000000000004,1.875,1.51026,126.008,1.23901,2.047465,1.3764499999999997,0.66584,1.81178,1.67713,3.4532555,4.005529999999999,1.786321,5.4645,7.407,4.782,0.157,5.25,5.843,4.75,2.157,745.688,8.2947,1722.775,2984.1910000000003,7.2031600000000005,0.49142,14.69607,345.48124000000007,96.952,410.532,4.20843,2.78775,6.252497777749996,0.21875,1.14975,0.27475000000000005,0.06195200000000003,0.061952,4.217500000000003,0.21875,0.0870450000000001,2.7885119999999963,0.01923250000000004,0.10943624999999998,0.041212500000000124,0.04227999999999996,0.03753108000000009,0.01938368000000008,0.05994712499999998,0.14424858000000015,0.032237706,0.5521250000000001,1.03775,0.38149999999999995,0.27475,1.3125,0.27475000000000005,1.3125,0.27475000000000005,31.189968000000007,0.18526079999999978,149.40625,68.17824999999988,1.14947,0.08998500000000001,2.29465152,9.687110639999965,29.315999999999995,15.722952000000014,0.1522279800000003,1.84
24.229999999999997,51.86103351,3.86,8.75,4.19,0.95,0.05,57.769999999999996,1.86,1.5033000000000003,125.69,1.2367000000000001,2.0363499999999997,1.3715,0.6610999999999999,1.8137,1.6827999999999999,3.466733,4.0207999999999995,1.7889700000000002,5.440800000000001,7.35,4.77,0.19,5.16,5.8100000000000005,4.84,2.19,746.6899999999999,8.241,1723.15,2977.93,7.1191,0.4949,15.3666,346.273,97.70200000000001,411.42,4.2174000000000005,24.229999999999997,51.86103351,3.86,8.75,4.19,0.95,0.05,57.769999999999996,1.86,1.5033000000000003,125.69,1.2367000000000001,2.0363499999999997,1.3715,0.6610999999999999,1.8137,1.6827999999999999,3.466733,4.0207999999999995,1.7889700000000002,5.440800000000001,7.35,4.77,0.19,5.16,5.8100000000000005,4.84,2.19,746.6899999999999,8.241,1723.15,2977.93,7.1191,0.4949,15.3666,346.273,97.70200000000001,411.42,4.2174000000000005,3.044400000000002,6.855862362800002,0.24080000000000007,1.29,0.32680000000000026,0.09500000000000004,0.095,4.764399999999997,0.24079999999999996,0.09752399999999983,2.755799999999998,0.022875999999999903,0.12667800000000012,0.04901999999999996,0.049708000000000016,0.036665999999999976,0.029719999999999934,0.08210076,0.14234400000000008,0.0316745999999999,0.5834239999999993,1.1180000000000003,0.3956000000000003,0.32680000000000003,1.4447999999999999,0.32679999999999965,1.4447999999999999,0.3268,30.364200000000046,0.28410000000000063,146.2,77.77840000000018,1.2743479999999998,0.09442800000000001,3.51834,9.517140000000003,30.103440000000006,15.375599999999986,0.1489319999999998,1.739
